datetime,open,high,low,close,volume,spread
2024-12-19 14:45:00+00:00,2608.67,2609.06,2604.44,2606.17,3437,0
2024-12-19 15:00:00+00:00,2606.17,2606.32,2602.35,2602.68,4039,0
2024-12-19 15:15:00+00:00,2602.68,2605.82,2600.55,2602.81,3703,0
2024-12-19 15:30:00+00:00,2601.97,2604.42,2597.98,2601.54,5045,0
2024-12-19 15:45:00+00:00,2601.58,2604.17,2595.33,2596.35,4595,0
2024-12-19 16:00:00+00:00,2596.35,2600.13,2594.86,2599.27,4351,0
2024-12-19 16:15:00+00:00,2599.19,2599.49,2594.88,2596.46,3791,0
2024-12-19 16:30:00+00:00,2596.49,2600.98,2594.36,2594.98,6098,0
2024-12-19 16:45:00+00:00,2595.02,2595.99,2591.94,2592.59,5398,0
2024-12-19 17:00:00+00:00,2592.59,2596.09,2590.8,2592.65,5620,0
2024-12-19 17:15:00+00:00,2592.66,2593.17,2590.27,2590.48,3918,0
2024-12-19 17:30:00+00:00,2590.52,2592.07,2587.02,2589.92,4904,0
2024-12-19 17:45:00+00:00,2589.91,2592.22,2588.22,2588.58,4487,0
2024-12-19 18:00:00+00:00,2588.45,2591.6,2587.25,2588.42,3579,0
2024-12-19 18:15:00+00:00,2588.53,2593.48,2588.18,2592.2,3569,0
2024-12-19 18:30:00+00:00,2592.14,2596.8,2591.93,2593.93,3189,0
2024-12-19 18:45:00+00:00,2593.81,2594.21,2591.23,2591.76,2574,0
2024-12-19 19:00:00+00:00,2591.8,2594.34,2590.73,2591.64,2571,0
2024-12-19 19:15:00+00:00,2591.69,2593.87,2590.94,2593.19,1850,0
2024-12-19 19:30:00+00:00,2593.13,2593.89,2591.82,2592.32,2120,0
2024-12-19 19:45:00+00:00,2592.24,2592.99,2590.78,2592.72,2537,0
2024-12-19 20:00:00+00:00,2592.77,2595.6,2592.04,2595.25,2997,0
2024-12-19 20:15:00+00:00,2595.27,2595.35,2593.02,2593.29,2892,0
2024-12-19 20:30:00+00:00,2593.36,2599.57,2592.56,2599.27,2181,0
2024-12-19 20:45:00+00:00,2599.3,2600.08,2597.71,2599.91,2107,0
2024-12-19 21:00:00+00:00,2599.95,2601.03,2598.23,2600.21,1881,0
2024-12-19 21:15:00+00:00,2600.14,2600.8,2597.2,2597.88,1599,0
2024-12-19 21:30:00+00:00,2597.83,2601.09,2597.24,2600.15,1660,0
2024-12-19 21:45:00+00:00,2600.14,2600.14,2596.79,2596.84,1532,0
2024-12-19 22:00:00+00:00,2596.85,2598.02,2596.85,2597.31,1398,0
2024-12-19 22:15:00+00:00,2597.33,2599.56,2597.2,2598.44,1522,0
2024-12-19 22:30:00+00:00,2598.42,2600.37,2597.85,2598.53,2199,0
2024-12-19 22:45:00+00:00,2598.51,2598.76,2596.55,2596.93,2262,0
2024-12-19 23:00:00+00:00,2596.89,2597.05,2595.16,2595.2,726,0
2024-12-19 23:15:00+00:00,2595.2,2595.88,2593.24,2595.15,447,0
2024-12-19 23:30:00+00:00,2595.14,2596.84,2595.14,2596.26,411,0
2024-12-19 23:45:00+00:00,2596.25,2596.5,2593.74,2593.81,342,0
2024-12-20 01:00:00+00:00,2590.4,2595.32,2590.4,2595.3,596,10
2024-12-20 01:15:00+00:00,2595.34,2595.87,2594.53,2594.66,311,20
2024-12-20 01:30:00+00:00,2594.64,2595.3,2593.24,2593.48,377,50
2024-12-20 01:45:00+00:00,2593.43,2594.1,2592.33,2593.49,535,40
2024-12-20 02:00:00+00:00,2593.56,2594.44,2592.72,2593.43,554,0
2024-12-20 02:15:00+00:00,2593.39,2593.88,2592.2,2593.65,536,0
2024-12-20 02:30:00+00:00,2593.72,2595.16,2591.97,2592.17,532,0
2024-12-20 02:45:00+00:00,2592.05,2593.27,2590.55,2590.87,631,0
2024-12-20 03:00:00+00:00,2590.83,2599.34,2589.7,2598.82,3102,0
2024-12-20 03:15:00+00:00,2598.86,2599.46,2596.44,2598.55,2094,0
2024-12-20 03:30:00+00:00,2598.48,2602.41,2597.58,2601.11,2027,0
2024-12-20 03:45:00+00:00,2601.09,2603.9,2598.42,2603.85,2470,0
2024-12-20 04:00:00+00:00,2603.82,2603.94,2596.79,2598.93,3225,0
2024-12-20 04:15:00+00:00,2598.96,2600.37,2595.5,2596.97,1999,0
2024-12-20 04:30:00+00:00,2596.92,2598.49,2596.12,2596.63,1467,0
2024-12-20 04:45:00+00:00,2596.46,2598.0,2596.03,2597.16,1150,0
2024-12-20 05:00:00+00:00,2597.15,2597.82,2596.22,2596.62,1012,0
2024-12-20 05:15:00+00:00,2596.62,2598.27,2595.82,2598.14,1090,0
2024-12-20 05:30:00+00:00,2598.08,2599.15,2596.93,2597.56,800,0
2024-12-20 05:45:00+00:00,2597.6,2598.8,2596.66,2598.61,631,0
2024-12-20 06:00:00+00:00,2598.61,2600.75,2598.35,2599.65,737,0
2024-12-20 06:15:00+00:00,2599.68,2601.07,2598.72,2599.52,710,0
2024-12-20 06:30:00+00:00,2599.52,2599.55,2597.63,2598.29,797,0
2024-12-20 06:45:00+00:00,2598.29,2598.49,2597.37,2597.98,750,10
2024-12-20 07:00:00+00:00,2597.97,2598.27,2596.75,2598.07,951,0
2024-12-20 07:15:00+00:00,2597.87,2598.68,2596.5,2596.83,695,0
2024-12-20 07:30:00+00:00,2596.89,2600.89,2596.67,2600.66,1180,0
2024-12-20 07:45:00+00:00,2600.66,2601.38,2599.88,2600.37,1027,0
2024-12-20 08:00:00+00:00,2600.35,2602.82,2599.01,2601.64,1780,0
2024-12-20 08:15:00+00:00,2601.64,2604.39,2601.06,2604.05,1308,0
2024-12-20 08:30:00+00:00,2604.03,2605.46,2602.17,2604.5,1729,0
2024-12-20 08:45:00+00:00,2604.47,2605.38,2603.61,2604.75,1349,0
2024-12-20 09:00:00+00:00,2604.79,2607.63,2603.62,2605.97,1492,0
2024-12-20 09:15:00+00:00,2605.95,2607.56,2605.13,2606.33,1214,0
2024-12-20 09:30:00+00:00,2606.29,2606.29,2602.32,2605.45,1565,0
2024-12-20 09:45:00+00:00,2605.46,2606.4,2604.12,2606.4,1801,0
2024-12-20 10:00:00+00:00,2606.32,2607.85,2604.31,2606.55,2156,0
2024-12-20 10:15:00+00:00,2606.53,2607.71,2605.26,2605.76,1897,0
2024-12-20 10:30:00+00:00,2605.76,2607.55,2604.36,2606.57,2128,0
2024-12-20 10:45:00+00:00,2606.61,2607.28,2605.23,2605.4,2024,0
2024-12-20 11:00:00+00:00,2605.46,2606.37,2604.49,2605.36,1862,0
2024-12-20 11:15:00+00:00,2605.31,2606.51,2603.76,2604.52,1413,0
2024-12-20 11:30:00+00:00,2604.52,2605.96,2603.21,2605.12,1651,0
2024-12-20 11:45:00+00:00,2605.12,2606.75,2604.72,2605.17,1697,0
2024-12-20 12:00:00+00:00,2605.2,2606.35,2604.07,2605.16,1253,0
2024-12-20 12:15:00+00:00,2605.16,2607.04,2605.09,2606.15,1832,0
2024-12-20 12:30:00+00:00,2606.13,2606.57,2604.55,2605.38,1638,0
2024-12-20 12:45:00+00:00,2605.36,2606.47,2604.17,2604.25,1053,0
2024-12-20 13:00:00+00:00,2604.19,2604.64,2601.43,2602.15,1463,0
2024-12-20 13:15:00+00:00,2602.07,2602.35,2600.15,2601.66,1419,0
2024-12-20 13:30:00+00:00,2601.68,2603.73,2601.07,2602.8,1369,0
2024-12-20 13:45:00+00:00,2602.72,2604.84,2602.02,2603.7,1586,0
2024-12-20 14:00:00+00:00,2603.69,2604.09,2602.17,2603.47,1585,0
2024-12-20 14:15:00+00:00,2603.4,2606.07,2603.3,2605.77,1280,0
2024-12-20 14:30:00+00:00,2605.75,2606.18,2603.2,2603.6,2032,0
2024-12-20 14:45:00+00:00,2603.63,2604.08,2602.31,2603.64,1589,0
2024-12-20 15:00:00+00:00,2603.61,2605.3,2603.21,2603.66,2632,0
2024-12-20 15:15:00+00:00,2603.62,2604.34,2600.72,2600.93,2369,0
2024-12-20 15:30:00+00:00,2600.51,2610.2,2600.31,2608.74,5083,0
2024-12-20 15:45:00+00:00,2608.78,2614.18,2608.0,2609.6,3579,0
2024-12-20 16:00:00+00:00,2609.66,2615.0,2608.51,2614.18,4012,0
2024-12-20 16:15:00+00:00,2614.18,2616.49,2612.5,2615.16,2587,0
2024-12-20 16:30:00+00:00,2615.16,2617.82,2613.51,2614.13,3809,0
2024-12-20 16:45:00+00:00,2614.18,2618.4,2612.96,2617.3,4091,0
2024-12-20 17:00:00+00:00,2616.6,2622.75,2616.41,2622.21,4968,0
2024-12-20 17:15:00+00:00,2622.23,2626.05,2621.56,2624.28,4816,0
2024-12-20 17:30:00+00:00,2624.23,2628.98,2624.23,2628.05,4708,0
2024-12-20 17:45:00+00:00,2628.04,2631.27,2626.02,2630.33,4378,0
2024-12-20 18:00:00+00:00,2630.35,2632.05,2627.04,2627.44,3890,0
2024-12-20 18:15:00+00:00,2627.41,2627.41,2623.12,2623.5,3353,0
2024-12-20 18:30:00+00:00,2623.5,2626.92,2622.34,2625.63,3227,0
2024-12-20 18:45:00+00:00,2625.63,2626.22,2624.23,2625.29,2870,0
2024-12-20 19:00:00+00:00,2625.35,2627.54,2624.54,2626.58,2464,0
2024-12-20 19:15:00+00:00,2626.38,2627.36,2625.29,2625.49,2028,0
2024-12-20 19:30:00+00:00,2625.47,2627.19,2622.32,2627.08,2532,0
2024-12-20 19:45:00+00:00,2627.08,2627.22,2625.46,2625.6,1902,0
